11.11.11.112:ActiveConn,11.11.11.112:InActConn,11.11.11.113:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight
2,31,0,50,35,97
1,32,2,50,35,97
1,32,2,50,35,97
2,32,2,24,35,97
1,33,1,24,36,97
1,34,0,24,37,1
1,34,0,74,37,1
0,35,1,74,37,1
0,35,1,74,37,1
1,35,2,74,37,89
2,35,1,74,38,89
3,35,2,24,38,89
1,37,1,24,40,89
0,38,1,24,40,12
1,38,1,24,40,12
1,38,0,24,41,12
1,38,0,22,41,12
0,39,0,22,41,12
1,39,0,22,41,52
1,39,1,60,41,52
1,40,2,60,41,52
2,40,3,60,41,52
1,41,1,60,43,81
1,42,0,60,44,81
0,43,1,1,44,81
0,43,1,1,44,81
0,43,0,1,45,81
0,43,0,1,45,81
1,43,0,1,45,25
1,43,1,56,45,25
1,43,1,56,45,25
1,44,1,56,46,99
1,45,2,56,46,99
1,46,1,98,47,99
1,46,1,98,48,12
0,47,1,98,48,12
0,47,0,93,49,12
0,47,0,93,49,12
0,47,0,93,49,12
1,47,0,93,49,97
1,47,0,93,49,97
1,48,2,99,49,97
0,49,3,99,50,15
0,49,3,99,50,15
1,49,3,49,50,15
0,50,1,49,53,98
0,50,0,49,54,98
0,50,0,25,54,98
1,50,0,25,54,98
1,50,1,25,54,98
3,51,1,25,55,98
2,52,1,99,55,98
0,54,2,99,55,98
1,54,0,99,57,98
0,55,0,99,57,1
0,55,0,99,57,1
0,55,0,99,57,1
0,55,1,86,57,1
0,55,2,86,57,1
2,55,2,86,58,99
2,56,1,86,59,99
2,57,1,6,59,99
2,58,0,6,60,99
0,60,0,6,60,1
0,60,0,98,60,1
0,60,0,98,60,1
0,60,1,98,60,1
1,60,1,98,60,93
1,60,1,98,60,93
2,60,2,98,60,93
2,60,2,98,60,93
1,61,2,98,61,93
1,62,2,98,61,93
1,62,1,74,62,93
1,63,0,74,63,93
1,63,1,74,63,1
0,64,1,74,63,1
0,64,1,46,63,1
0,64,0,46,64,52
0,64,0,46,64,52
0,64,1,98,64,52
1,64,1,98,64,52
2,64,0,98,65,99
2,64,1,98,65,99
1,66,1,98,65,99
2,66,0,98,66,99
1,67,1,98,65,1
1,67,1,98,65,1
0,67,1,98,64,1
0,67,0,98,64,1
0,65,0,98,64,87
0,65,1,87,63,87
0,65,1,87,63,87
1,65,1,87,63,87
2,65,0,87,64,99
2,65,1,87,64,99
3,64,2,87,64,99
2,65,2,97,63,99
2,66,1,97,64,99
1,65,0,97,65,99
1,65,1,97,63,1
1,65,1,97,63,1
1,65,1,93,63,1
0,66,1,93,62,1
0,66,0,93,62,1
0,66,1,93,62,50
1,66,2,93,62,50
1,66,2,99,63,50
1,66,3,99,63,50
1,65,3,99,63,50
2,65,3,99,62,50
2,64,2,99,62,55
2,64,2,99,62,55
0,64,1,99,64,55
0,64,1,1,64,55
0,64,0,1,64,55
0,65,0,1,64,92
1,64,0,1,64,92
2,64,0,74,64,92
1,65,2,74,64,92
1,65,3,74,63,12
1,64,3,74,63,12
1,65,2,49,64,12
0,65,1,49,66,12
0,65,1,49,64,4
0,64,1,49,64,4
0,64,0,6,65,4
0,64,1,6,64,4
0,64,1,6,64,99
2,63,1,6,64,99
3,63,0,88,65,99
2,63,2,88,64,99
2,63,2,88,64,1
2,63,2,88,65,1
1,63,3,88,64,1
0,63,2,99,65,1
0,63,2,99,64,1
0,63,1,99,65,54
0,63,0,99,66,54
1,63,0,1,65,54
1,63,0,1,65,54
3,64,0,1,64,99
2,65,0,1,64,99
4,65,0,1,64,99
4,65,0,99,64,99
4,65,1,99,64,99
3,65,2,99,63,9
0,66,1,99,63,9
0,65,1,87,63,9
0,65,0,87,64,75
0,65,1,87,63,75
1,65,1,96,64,75
2,65,2,96,63,75
1,66,2,96,63,75
1,67,1,96,64,62
0,68,2,96,64,62
1,67,1,1,65,62
1,67,1,1,65,62
1,66,0,1,64,62
1,65,0,1,64,62
0,65,0,1,63,86
0,65,1,96,63,86
0,65,1,96,63,86
1,65,1,96,63,86
2,65,1,96,64,86
2,65,2,96,64,86
1,65,3,96,64,97
0,66,2,96,64,97
1,66,2,96,64,97
1,66,2,96,64,97
2,66,1,96,63,97
2,66,1,96,63,97
1,66,0,1,64,97
0,67,0,1,63,97
0,66,0,1,62,6
0,66,0,1,62,6
1,66,0,1,62,6
1,66,1,97,62,6
1,66,3,97,62,6
0,66,4,97,62,49
1,65,2,97,63,49
1,65,2,3,63,49
1,65,0,3,64,49
1,65,0,3,64,49
1,64,0,3,64,99
1,64,0,3,64,99
0,65,1,98,64,99
0,64,1,98,64,99
2,64,1,78,64,99
1,65,1,78,64,99
2,64,2,78,64,99
1,64,1,78,64,1
0,64,1,78,64,1
0,64,1,6,65,1
0,63,1,6,64,99
0,63,0,6,65,99
2,63,0,6,65,99
2,64,1,74,65,99
0,64,1,74,64,99
1,64,1,24,64,99
1,64,0,24,65,99
0,64,0,24,65,75
0,64,0,24,65,75
0,64,1,76,64,75
1,64,1,76,64,96
2,64,1,76,64,96
2,64,1,76,65,96
2,63,1,99,65,96
1,64,2,99,64,96
1,64,1,99,64,96
0,64,2,99,64,96
1,64,1,99,64,96
1,64,0,99,65,87
0,64,0,25,65,87
0,64,0,25,65,87
0,64,0,25,64,87
1,64,0,25,64,87
1,64,1,25,64,93
1,64,2,99,64,93
2,63,3,99,64,40
1,64,1,99,65,40
2,64,1,3,65,40
2,64,0,3,63,1
1,65,0,3,63,1
1,65,0,3,63,1
0,66,0,75,62,1
0,66,0,75,62,1
0,66,0,75,62,1
0,66,1,75,62,75
1,66,1,75,62,75
1,67,2,99,63,75
2,65,2,99,63,99
2,65,1,1,63,99
2,65,0,1,62,1
2,65,0,1,62,1
0,67,0,51,62,1
0,66,0,51,62,48
0,66,1,99,62,48
1,66,1,99,62,48
1,66,2,99,62,99
1,66,2,99,62,99
1,65,2,25,61,99
1,66,1,25,62,99
2,66,1,25,61,99
2,65,1,25,62,37
0,66,1,18,62,37
0,65,0,18,63,37
0,65,1,18,63,1
0,65,2,95,63,1
0,65,3,95,63,1
0,65,4,95,63,49
1,63,3,95,64,49
2,63,3,95,64,49
2,63,1,1,64,49
2,63,0,1,65,6
1,63,0,1,64,6
0,64,0,75,64,6
0,64,1,75,64,74
1,64,1,75,64,74
2,64,1,12,65,74
2,64,1,12,64,74
3,64,0,12,65,24
3,63,1,12,63,24
2,63,1,12,63,24
3,63,1,12,63,24
2,64,0,92,64,24
2,63,0,92,64,24
0,65,0,92,64,1
0,65,1,92,63,1
0,65,1,73,63,1
0,65,2,73,65,1
1,65,2,73,65,99
2,64,2,73,65,99
2,64,0,12,65,99
0,65,1,12,64,99
1,64,0,12,65,3
1,64,0,12,65,3
1,63,0,1,65,3
0,64,0,1,64,3
0,64,0,1,64,89
1,64,0,99,64,89
1,64,1,99,64,89
0,66,2,99,63,89
2,64,2,99,64,87
2,64,2,99,64,87
0,65,1,1,64,87
1,65,0,1,64,87
1,64,0,1,63,1
0,65,0,1,63,1
0,65,0,92,63,1
0,65,1,92,63,75
1,65,1,92,63,75
1,65,2,93,64,75
2,66,2,93,64,75
2,64,1,93,65,25
1,65,1,93,65,25
1,64,1,1,64,25
1,64,0,1,64,25
1,64,0,1,64,25
1,64,0,1,64,25
0,65,0,1,64,25
0,65,0,96,63,25
0,65,1,96,63,25
1,65,1,96,63,96
1,65,2,96,64,96
0,65,2,96,64,96
2,65,1,49,64,96
2,65,1,49,64,96
1,67,0,49,64,22
1,66,1,49,64,22
1,65,1,49,64,22
0,66,1,48,64,22
0,66,0,48,64,22
0,66,0,48,63,87
1,66,0,48,62,87
1,66,0,96,62,87
1,67,1,96,62,87
1,66,3,96,63,24
0,66,3,98,63,24
1,66,2,98,64,24
2,65,0,98,66,98
1,65,0,1,66,98
1,65,0,1,65,98
0,64,0,1,64,98
0,64,0,1,64,92
1,64,0,1,64,92
1,64,0,1,64,92
2,64,0,98,64,92
0,66,2,98,64,97
2,66,1,98,65,97
1,66,2,12,63,97
1,65,0,12,64,97
1,65,0,12,63,1
0,66,0,12,63,1
0,65,1,1,63,1
1,65,1,1,63,1
2,66,0,1,63,98
4,66,0,99,63,98
3,66,1,99,62,98
3,66,1,99,62,3
1,67,2,99,61,3
1,67,2,99,61,3
1,67,2,99,60,3
0,67,0,99,62,48
0,66,1,99,62,48
0,66,1,99,62,48
1,66,1,96,62,48
1,65,2,96,63,48
1,65,3,96,63,49
1,66,2,96,63,49
0,67,2,24,62,49
1,67,1,24,62,49
1,66,1,24,61,1
0,67,0,24,62,1
0,67,1,18,62,1
1,66,1,18,62,99
2,66,1,18,62,99
1,67,2,98,62,99
2,66,2,98,62,99
0,67,2,98,62,1
1,66,1,1,63,1
1,66,0,1,63,1
1,66,0,1,63,86
0,67,0,1,61,86
0,67,0,92,61,86
0,68,1,92,61,86
1,67,1,92,61,86
0,68,2,92,62,68
2,67,2,92,62,68
2,66,2,46,61,68
2,66,1,46,62,68
1,66,2,46,62,68
1,65,1,46,63,1
0,66,1,46,63,1
0,66,1,1,63,1
0,65,0,1,63,1
1,65,0,1,63,24
2,65,0,1,63,24
4,65,0,1,63,24
5,65,0,1,62,49
4,65,0,94,61,49
3,65,1,94,61,49
1,67,1,94,61,1
0,67,1,94,60,1
0,67,0,75,61,1
0,67,0,75,61,1
0,67,1,75,61,1
0,67,1,75,61,1
1,67,0,75,62,83
2,67,1,75,62,83
1,68,1,98,62,83
1,67,3,98,62,83
0,67,2,98,62,83
1,66,1,98,62,75
1,66,2,98,61,75
0,66,1,1,62,75
0,66,1,1,62,75
0,66,0,1,63,75
0,66,0,1,63,75
0,66,0,1,63,74
1,65,0,73,63,74
1,65,1,73,63,74
1,66,1,73,63,74
1,67,2,73,64,98
1,65,2,73,63,98
1,66,1,73,64,98
2,66,1,12,63,98
1,65,0,12,63,98
1,65,0,12,63,12
0,66,0,96,63,12
0,65,1,96,63,12
1,65,1,96,64,12
1,65,2,96,64,12
1,65,2,99,65,12
1,65,1,99,64,12
1,65,2,99,64,12
1,64,1,99,64,99
0,65,2,1,64,99
0,64,2,1,64,99
0,64,0,1,66,53
0,63,0,1,66,53
1,63,0,1,65,53
3,63,0,1,65,53
3,64,0,1,65,99
3,65,0,1,63,99
3,66,0,1,63,99
4,66,0,99,63,99
2,67,1,99,62,99
0,69,1,99,60,1
0,68,0,99,61,1
0,67,0,99,61,87
0,67,1,99,61,87
0,68,1,99,61,87
1,67,1,99,61,87
1,67,2,98,62,87
0,69,2,98,61,87
2,68,2,98,61,24
2,67,1,98,62,24
2,67,2,98,61,24
1,68,1,1,62,24
1,67,0,1,63,24
1,67,0,1,63,24
0,67,0,1,62,1
0,66,0,1,62,1
0,66,0,1,62,1
0,66,1,96,62,1
1,66,2,96,62,99
2,66,1,96,62,99
4,66,0,6,62,99
4,66,0,6,62,99
3,67,0,6,61,99
2,68,0,6,60,49
2,67,1,99,60,49
1,68,1,99,60,49
0,69,0,99,60,1
0,68,0,99,60,1
0,68,1,62,60,1
0,68,1,62,60,1
0,68,2,62,60,1
1,68,1,62,61,99
2,67,1,62,60,99
3,67,2,62,60,99
2,68,1,99,61,99
1,68,1,99,61,1
0,68,2,99,59,1
0,68,2,99,59,1
0,68,1,48,60,1
0,68,1,48,60,1
0,67,0,48,61,1
1,67,0,48,61,97
1,67,0,98,61,97
1,67,2,98,60,97
2,66,2,98,60,19
0,68,2,6,61,19
1,68,2,6,60,19
1,67,0,6,62,71
1,67,0,6,62,71
0,68,0,6,62,71
0,68,0,1,61,71
0,67,0,1,61,71
1,67,0,1,61,77
2,67,0,97,60,77
1,68,2,97,60,77
1,68,2,97,60,77
1,69,3,97,60,12
1,68,3,97,60,12
0,67,3,3,59,12
1,67,2,3,60,12
1,67,1,3,61,12
1,66,1,3,61,96
0,67,1,1,61,96
0,67,0,1,61,96
1,67,0,1,61,96
1,67,0,1,61,96
2,67,0,1,61,24
3,66,0,1,61,24
5,66,0,1,60,24
5,66,0,1,60,24
5,66,0,99,60,24
5,66,1,99,59,24
5,66,1,99,59,24
5,66,2,99,58,1
5,65,1,99,58,1
5,65,0,49,59,1
5,65,0,49,59,1
4,66,0,49,59,1
3,66,1,49,59,1
0,69,2,49,59,1
0,69,4,49,59,1
1,69,4,3,60,1
1,68,4,3,60,98
2,67,3,3,61,98
1,67,3,3,60,98
2,66,3,1,59,98
1,67,1,1,61,98
0,67,0,1,61,2
0,67,0,1,61,2
1,67,0,86,61,2
0,68,2,86,61,2
1,68,3,86,60,49
2,66,2,86,61,49
2,66,3,1,61,49
0,68,1,1,63,49
1,66,1,1,62,1
0,66,0,1,63,1
0,66,0,43,62,1
0,66,1,43,62,1
1,66,1,43,62,96
2,66,0,43,63,96
2,66,1,6,63,96
3,67,1,6,62,96
2,68,1,6,62,96
3,67,0,6,62,11
1,68,0,6,60,11
1,68,1,6,60,11
1,68,1,88,60,11
0,69,1,88,59,11
0,69,0,88,60,98
0,68,0,88,60,98
0,68,1,75,60,98
1,68,1,75,59,98
2,68,1,75,60,99
2,69,2,75,60,99
1,69,1,24,61,99
1,69,0,24,62,92
1,68,1,1,60,92
1,68,1,1,60,92
0,69,1,1,60,92
0,68,0,1,60,87
0,68,0,24,60,87
1,68,0,24,60,87
1,68,1,24,60,87
1,70,1,24,60,99
4,69,0,24,61,99
3,69,0,24,60,11
3,69,0,24,59,11
0,70,2,93,57,11
0,70,2,93,57,11
0,70,0,93,59,11
0,70,0,93,59,50
0,70,0,93,59,50
0,70,1,1,59,50
0,70,1,1,59,50
3,69,0,1,59,99
3,70,1,94,59,99
2,71,2,94,59,99
2,70,2,94,59,2
0,70,2,94,60,2
0,70,1,21,61,2
0,68,1,21,60,2
0,68,1,21,59,2
0,68,0,21,60,93
0,68,0,21,60,93
1,68,0,21,60,93
1,68,1,75,60,93
1,69,1,75,60,93
2,69,1,75,59,93
2,70,1,75,60,76
1,69,1,75,60,76
0,70,2,95,59,76
1,70,1,95,60,76
1,70,1,95,58,76
1,69,0,95,58,50
0,70,0,87,58,50
0,70,0,87,58,50
0,70,1,87,58,50
1,70,1,87,58,52
1,70,2,87,59,52
2,69,2,74,58,52
2,69,2,74,58,52
1,69,1,74,60,52
1,69,1,74,60,52
0,71,1,74,60,87
1,69,0,1,59,87
0,70,0,1,59,87
0,70,0,1,59,46
0,69,0,1,59,46
1,69,0,3,59,46
2,69,0,3,59,46
2,70,1,3,58,24
3,71,1,3,58,24
3,71,1,99,57,24
2,71,1,99,56,1
1,72,2,99,56,1
0,73,1,6,57,1
0,72,0,6,56,3
0,72,1,38,56,3
0,72,2,38,56,3
1,72,3,38,56,99
2,71,2,38,57,99
3,70,1,38,58,99
3,70,1,38,58,99
4,68,0,24,59,99
3,69,0,24,59,99
3,69,1,24,59,99
3,68,1,24,59,1
1,68,1,24,59,1
1,68,0,24,59,1
0,69,0,5,59,1
0,69,1,5,59,1
1,69,1,5,60,1
1,68,2,5,60,1
1,68,2,56,62,1
0,69,3,56,59,1
0,69,3,56,60,1
1,68,2,56,59,99
1,67,1,1,60,99
0,68,0,1,61,99
0,68,0,1,61,12
0,68,0,1,61,12
1,67,0,1,61,12
1,67,1,52,61,12
2,67,1,52,60,99
2,68,0,52,61,99
3,68,1,99,61,99
2,69,1,99,61,99
2,69,1,99,61,99
1,69,1,99,61,99
1,69,1,99,61,99
1,67,2,99,61,35
0,67,1,99,62,35
0,66,1,99,62,35
0,66,0,1,62,35
1,66,0,1,62,35
1,66,0,1,62,35
2,67,0,1,62,99
3,67,0,1,62,99
3,68,1,99,60,99
2,68,1,99,60,99
1,68,2,99,60,99
0,69,2,99,60,1
0,68,1,50,60,1
0,68,0,50,60,1
0,68,0,50,60,97
1,68,0,50,60,97
1,68,1,87,60,97
1,69,1,87,60,97
2,68,3,87,60,12
1,69,3,87,60,12
0,69,3,87,58,12
1,68,1,1,59,12
0,69,1,1,59,93
0,69,0,1,60,93
1,68,0,1,60,93
1,68,0,1,60,93
2,68,0,1,60,93
3,69,0,99,60,99
3,68,1,99,61,99
1,70,1,99,61,99
1,69,2,99,61,1
1,69,2,99,61,1
0,69,3,99,60,1
0,69,3,7,59,1
0,69,2,7,60,1
0,69,1,7,59,85
0,69,1,7,59,85
1,68,0,1,60,85
1,68,0,1,60,85
2,69,0,1,60,85
2,69,1,1,60,6
3,69,1,1,60,6
2,70,1,98,61,6
1,71,2,98,61,1
0,72,2,98,61,1
0,72,1,98,62,1
0,72,1,53,61,1
0,72,0,53,61,1
0,72,0,53,61,1
0,72,1,53,61,1
0,69,1,53,61,97
1,69,1,53,61,97
3,68,0,48,62,97
2,68,2,48,62,24
2,68,2,48,60,24
1,68,3,49,60,24
1,69,1,49,62,1
1,69,1,49,62,1
1,68,1,49,62,1
0,68,0,1,60,1
0,68,1,1,60,1
1,68,1,1,60,96
3,67,0,98,61,96
2,68,1,98,61,96
2,68,2,98,61,96
2,69,2,98,61,96
1,68,1,98,61,96
0,69,1,98,61,12
0,69,0,1,60,12
0,69,0,1,60,12
0,69,0,1,60,12
1,68,0,1,60,97
1,68,0,98,60,97
1,68,1,98,60,97
1,68,2,98,59,74
1,69,1,98,60,74
1,68,2,24,60,74
2,68,2,24,60,74
0,69,1,24,61,98
0,68,1,24,61,98
0,67,1,50,61,98
0,67,0,50,61,98
1,67,0,50,61,99
1,67,0,74,61,99
2,68,1,74,61,99
3,68,2,74,60,99
2,67,1,62,61,99
2,67,2,62,61,99
0,69,2,62,60,99
0,69,2,62,60,1
0,68,1,62,61,1
0,68,1,62,61,1
0,67,0,50,62,1
0,67,0,50,62,1
1,67,0,50,61,99
1,67,1,94,61,99
1,69,1,94,61,99
2,68,1,94,61,99
2,67,2,94,62,18
1,68,2,94,62,18
0,69,1,94,62,18
1,69,1,24,62,18
0,66,1,24,63,37
0,66,0,24,63,37
0,66,0,24,63,37
0,66,0,97,63,37
0,66,0,97,62,37
0,66,1,97,62,99
2,66,0,97,63,99
2,66,2,66,63,99
2,67,1,66,63,49
1,66,1,66,63,49
0,67,1,6,64,49
1,65,1,6,62,49
0,66,1,6,62,49
0,66,0,6,63,48
0,66,0,6,63,48
0,66,1,75,62,48
2,66,1,75,62,93
1,66,1,75,63,93
2,66,2,98,63,93
2,66,1,98,64,93
0,65,2,98,62,93
1,65,0,98,64,25
0,65,0,98,63,25
0,65,0,1,63,25
0,65,0,1,63,25
0,65,0,1,63,25
1,65,0,1,63,87
2,65,0,1,63,87
2,66,1,99,62,87
1,68,2,99,62,87
1,66,2,99,61,24
1,66,2,99,62,24
1,66,1,99,62,24
1,65,0,1,63,24
0,66,0,1,62,99
0,66,0,92,62,99
1,66,0,92,62,99
1,66,1,92,62,99
1,66,2,92,62,61
1,67,1,92,63,61
2,65,2,99,63,61
1,66,0,99,65,61
1,64,1,99,63,61
1,64,1,99,63,1
0,65,0,99,64,1
0,65,0,25,64,1
0,65,1,25,64,1
0,65,1,25,63,1
0,65,2,25,63,90
2,65,1,25,64,90
3,66,1,6,62,90
4,66,1,6,62,6
3,67,1,97,62,6
3,65,1,97,62,6
2,66,0,97,63,6
1,67,0,97,63,6
0,66,0,97,63,1
0,66,1,87,62,1
0,66,1,87,63,1
0,66,2,87,62,97
2,66,1,87,63,97
2,65,1,52,61,97
2,66,2,52,62,6
0,68,1,50,61,6
0,68,2,50,60,6
0,67,2,50,59,1
0,67,0,50,61,1
0,67,0,2,61,1
0,67,1,2,61,1
1,67,1,2,61,97
1,68,1,2,61,97
3,66,1,2,61,97
3,66,1,98,61,97
3,66,2,98,62,97
2,67,2,98,61,97
1,67,2,98,60,3
1,67,2,98,60,3
0,68,0,1,62,3
0,67,0,1,62,3
0,67,0,1,62,3
0,67,1,1,61,1
1,66,1,1,62,1
1,66,2,98,62,1
1,66,4,98,62,1
0,66,3,98,63,74
1,64,3,98,63,74
2,63,1,1,64,74
2,63,1,1,64,74
0,65,0,1,64,49
0,65,0,6,63,49
1,65,0,6,63,49
4,65,0,6,63,98
3,66,0,6,63,98
3,64,2,99,63,98
2,65,2,99,62,98
0,67,2,99,63,1
0,66,1,49,65,1
0,66,0,49,63,96
0,65,0,50,63,96
1,65,0,50,63,96
1,65,0,50,63,96
2,65,1,50,64,53
2,64,2,12,63,53
2,64,0,12,65,53
2,64,1,12,65,13
1,64,1,12,65,13
1,65,1,93,65,13
1,65,0,93,64,13
0,66,0,93,63,1
0,66,1,93,62,1
0,66,2,98,62,1
0,65,1,98,64,1
0,64,5,98,63,76
0,64,5,98,63,76
1,63,3,98,65,76
1,61,2,1,65,76
1,62,2,1,64,76
1,62,0,1,66,6
0,63,0,1,66,6
0,63,1,93,65,6
0,63,2,93,65,6
2,63,1,93,65,98
3,63,1,12,65,98
4,63,1,12,65,98
4,63,0,12,66,98
4,62,0,12,65,97
2,63,1,12,65,97
1,64,0,98,65,97
0,65,0,98,65,97
0,64,1,98,64,1
0,64,2,93,64,1
0,64,2,93,65,1
2,64,3,93,65,99
2,61,1,18,66,99
2,62,0,18,66,99
2,62,0,18,66,99
2,62,0,18,65,1
1,63,0,18,65,1
1,63,0,86,65,1
0,64,0,86,64,1
0,64,1,86,64,1
0,64,2,99,64,1
0,64,3,99,65,1
0,64,3,99,65,1
1,63,2,99,65,98
1,62,1,1,65,98
2,62,0,1,66,98
1,63,0,1,66,3
1,62,0,87,66,3
1,62,0,87,66,3
0,63,1,87,66,3
0,63,1,87,65,4
0,63,2,87,65,4
0,63,3,87,65,4
0,63,4,87,65,4
0,63,4,87,66,4
0,61,4,87,66,4
0,61,4,99,66,4
0,60,6,99,66,4
0,59,6,99,65,99
0,59,6,99,64,99
0,59,3,1,66,99
1,59,1,1,68,99
2,59,0,1,69,99
3,58,0,1,69,99
3,59,0,1,69,99
5,59,0,1,69,99
5,58,0,1,69,99
6,58,0,1,68,99
5,59,0,96,68,99
4,59,1,96,67,99
2,61,0,96,67,1
1,61,0,96,67,1
1,61,0,96,66,1
